orthogroup_76	GCF_000270125.2|WP_014594131.1
orthogroup_80	GCF_000005845.2|NP_416816.1
orthogroup_80	GCF_000006925.2|NP_708195.1
orthogroup_80	GCF_000006945.1|NP_461305.1
orthogroup_80	GCF_000009065.1|WP_002209732.1
orthogroup_80	GCF_000018045.1|WP_012131456.1
orthogroup_80	GCF_000025565.1|WP_013098135.1
orthogroup_80	GCF_000069965.1|WP_004243731.1
orthogroup_80	GCF_000240185.1|YP_005228072.1
orthogroup_80	GCF_000270125.2|WP_026021019.1
orthogroup_81	GCF_000005845.2|NP_416919.1
orthogroup_81	GCF_000006925.2|NP_708276.1
orthogroup_81	GCF_000006945.1|NP_461378.1
orthogroup_81	GCF_000009065.1|WP_002208511.1
orthogroup_81	GCF_000018045.1|WP_012131358.1
orthogroup_81	GCF_000025565.1|WP_013098204.1
orthogroup_81	GCF_000069965.1|WP_012368120.1
orthogroup_81	GCF_000240185.1|YP_005228140.1
orthogroup_81	GCF_000270125.2|WP_014594252.1
orthogroup_81	GCF_000762985.1|WP_043410574.1
orthogroup_96	GCF_000005845.2|NP_418231.1
orthogroup_96	GCF_000006925.2|NP_709588.1
orthogroup_96	GCF_000006945.1|NP_462808.1
orthogroup_96	GCF_000009065.1|WP_002211988.1
orthogroup_96	GCF_000018045.1|WP_012131134.1
orthogroup_96	GCF_000025565.1|WP_013099278.1
orthogroup_96	GCF_000069965.1|WP_004246352.1
orthogroup_96	GCF_000240185.1|YP_005224431.1
orthogroup_96	GCF_000270125.2|WP_014595000.1
orthogroup_100	GCF_000005845.2|NP_414560.1
orthogroup_100	GCF_000006925.2|NP_705975.1
orthogroup_100	GCF_000006945.1|NP_459044.1
orthogroup_100	GCF_000009065.1|WP_002220711.1
orthogroup_100	GCF_000018045.1|WP_012134155.1
orthogroup_100	GCF_000025565.1|WP_013095522.1
orthogroup_100	GCF_000069965.1|WP_004245211.1
orthogroup_100	GCF_000240185.1|YP_005225026.1
orthogroup_100	GCF_000270125.2|WP_013024560.1
orthogroup_100	GCF_000762985.1|WP_043408138.1
orthogroup_104	GCF_000005845.2|NP_416634.1
orthogroup_104	GCF_000006925.2|NP_708031.2
orthogroup_104	GCF_000006945.1|NP_461109.1
orthogroup_104	GCF_000009065.1|WP_002210801.1
orthogroup_104	GCF_000018045.1|WP_048902379.1
orthogroup_104	GCF_000025565.1|WP_013097935.1
orthogroup_104	GCF_000240185.1|YP_005227930.1
orthogroup_104	GCF_000270125.2|WP_014593248.1
orthogroup_105	GCF_000005845.2|NP_414697.1
orthogroup_105	GCF_000006925.2|NP_706103.1
orthogroup_105	GCF_000006945.1|NP_459208.1
orthogroup_105	GCF_000009065.1|WP_002209364.1
orthogroup_105	GCF_000018045.1|WP_012134002.1
orthogroup_105	GCF_000025565.1|WP_023620753.1
orthogroup_105	GCF_000069965.1|WP_012368252.1
orthogroup_105	GCF_000240185.1|YP_005225204.1
orthogroup_105	GCF_000762985.1|WP_043411869.1
orthogroup_110	GCF_000005845.2|NP_415250.1
orthogroup_110	GCF_000006925.2|NP_706512.1
orthogroup_110	GCF_000006945.1|NP_459718.1
orthogroup_110	GCF_000009065.1|WP_002210723.1
orthogroup_110	GCF_000018045.1|WP_012133278.1
orthogroup_110	GCF_000025565.1|WP_008501088.1
orthogroup_110	GCF_000069965.1|WP_012367666.1
orthogroup_110	GCF_000240185.1|YP_005225865.1
orthogroup_110	GCF_000270125.2|WP_013025060.1
orthogroup_119	GCF_000005845.2|NP_416334.1
orthogroup_119	GCF_000006925.2|NP_707302.1
orthogroup_119	GCF_000006945.1|NP_460789.1
orthogroup_119	GCF_000009065.1|WP_002211066.1
orthogroup_119	GCF_000018045.1|WP_012132052.1
orthogroup_119	GCF_000025565.1|WP_013096131.1
orthogroup_119	GCF_000240185.1|YP_005227650.1
orthogroup_119	GCF_000270125.2|WP_014593854.1
orthogroup_136	GCF_000005845.2|NP_417661.1
orthogroup_136	GCF_000006925.2|NP_708993.1
orthogroup_136	GCF_000006945.1|NP_462222.1
orthogroup_136	GCF_000009065.1|WP_002210122.1
orthogroup_136	GCF_000018045.1|WP_012135327.1
orthogroup_136	GCF_000025565.1|WP_010436044.1
orthogroup_136	GCF_000069965.1|WP_004248921.1
orthogroup_136	GCF_000240185.1|YP_005229043.1
orthogroup_136	GCF_000270125.2|WP_013024331.1
orthogroup_139	GCF_000005845.2|NP_417868.1
orthogroup_139	GCF_000006925.2|NP_709182.2
orthogroup_139	GCF_000006945.1|NP_462409.1
orthogroup_139	GCF_000009065.1|WP_002208919.1
orthogroup_139	GCF_000018045.1|WP_012135517.1
orthogroup_139	GCF_000025565.1|WP_013099092.1
orthogroup_139	GCF_000069965.1|WP_012368551.1
orthogroup_139	GCF_000240185.1|YP_005229231.1
orthogroup_139	GCF_000270125.2|WP_014595136.1
orthogroup_140	GCF_000005845.2|NP_417909.1
orthogroup_140	GCF_000006925.2|NP_709222.1
orthogroup_140	GCF_000006945.1|NP_462457.1
orthogroup_140	GCF_000009065.1|WP_002211521.1
orthogroup_140	GCF_000018045.1|WP_024131024.1
orthogroup_140	GCF_000025565.1|WP_013099126.1
orthogroup_140	GCF_000069965.1|WP_004245374.1
orthogroup_140	GCF_000240185.1|YP_005229265.1
orthogroup_140	GCF_000270125.2|WP_014594803.1
orthogroup_140	GCF_000762985.1|WP_043409822.1
orthogroup_141	GCF_000005845.2|NP_417979.1
orthogroup_141	GCF_000006925.2|NP_709300.1
orthogroup_141	GCF_000006945.1|NP_462509.1
orthogroup_141	GCF_000009065.1|WP_002209545.1
orthogroup_141	GCF_000018045.1|WP_012135646.1
orthogroup_141	GCF_000025565.1|WP_013099206.1
orthogroup_141	GCF_000069965.1|WP_004246850.1
orthogroup_141	GCF_000240185.1|YP_005229328.1
orthogroup_141	GCF_000270125.2|WP_014594860.1
orthogroup_141	GCF_000762985.1|WP_043406222.1
orthogroup_145	GCF_000005845.2|NP_418322.1
orthogroup_145	GCF_000006925.2|NP_709686.1
orthogroup_145	GCF_000006945.1|NP_462907.1
orthogroup_145	GCF_000009065.1|WP_002209010.1
orthogroup_145	GCF_000018045.1|WP_012133924.1
orthogroup_145	GCF_000025565.1|WP_013099364.1
orthogroup_145	GCF_000240185.1|YP_005224331.1
orthogroup_145	GCF_000270125.2|WP_013027778.1
orthogroup_147	GCF_000005845.2|NP_418457.1
orthogroup_147	GCF_000006925.2|NP_709886.2
orthogroup_147	GCF_000006945.1|NP_463093.1
orthogroup_147	GCF_000009065.1|WP_002212088.1
orthogroup_147	GCF_000018045.1|WP_012134653.1
orthogroup_147	GCF_000025565.1|WP_013095044.1
orthogroup_147	GCF_000240185.1|YP_005224557.1
orthogroup_147	GCF_000270125.2|WP_014593715.1
orthogroup_156	GCF_000005845.2|NP_414717.2
orthogroup_156	GCF_000006925.2|NP_706120.4
orthogroup_156	GCF_000006945.1|NP_459227.1
orthogroup_156	GCF_000009065.1|WP_002212137.1
orthogroup_156	GCF_000018045.1|WP_012133982.1
orthogroup_156	GCF_000025565.1|WP_013095657.1
orthogroup_156	GCF_000069965.1|WP_012368302.1
orthogroup_156	GCF_000240185.1|YP_005225222.1
orthogroup_156	GCF_000270125.2|WP_013024691.1
orthogroup_158	GCF_000005845.2|NP_414935.1
orthogroup_158	GCF_000006925.2|NP_706289.1
orthogroup_158	GCF_000006945.1|NP_459394.1
orthogroup_158	GCF_000009065.1|WP_002208680.1
orthogroup_158	GCF_000018045.1|WP_012133587.1
orthogroup_158	GCF_000025565.1|WP_013095826.1
orthogroup_158	GCF_000069965.1|WP_012367452.1
orthogroup_158	GCF_000240185.1|YP_005225380.1
orthogroup_158	GCF_000270125.2|WP_014593055.1
orthogroup_159	GCF_000005845.2|NP_414967.1
orthogroup_159	GCF_000006925.2|NP_706326.1
orthogroup_159	GCF_000006945.1|NP_459440.1
orthogroup_159	GCF_000009065.1|WP_002223277.1
orthogroup_159	GCF_000018045.1|WP_024130594.1
orthogroup_159	GCF_000025565.1|WP_013095853.1
orthogroup_159	GCF_000069965.1|WP_004245096.1
orthogroup_159	GCF_000240185.1|YP_005225435.1
orthogroup_174	GCF_000005845.2|NP_416303.1
orthogroup_174	GCF_000006925.2|NP_707327.1
orthogroup_174	GCF_000006945.1|NP_460246.1
orthogroup_174	GCF_000009065.1|WP_002208553.1
orthogroup_174	GCF_000018045.1|WP_012132677.1
orthogroup_174	GCF_000025565.1|WP_008500737.1
orthogroup_174	GCF_000069965.1|WP_012368034.1
orthogroup_174	GCF_000240185.1|YP_005226359.1
orthogroup_174	GCF_000270125.2|WP_022622414.1
orthogroup_178	GCF_000005845.2|NP_416687.1
orthogroup_178	GCF_000006925.2|NP_708081.1
orthogroup_178	GCF_000006945.1|NP_461165.1
orthogroup_178	GCF_000009065.1|WP_002208831.1
orthogroup_178	GCF_000018045.1|WP_024130168.1
orthogroup_178	GCF_000025565.1|WP_013097989.1
orthogroup_178	GCF_000069965.1|WP_004247802.1
orthogroup_178	GCF_000240185.1|YP_005227981.1
orthogroup_178	GCF_000270125.2|WP_013026454.1
orthogroup_178	GCF_000762985.1|WP_052428917.1
orthogroup_188	GCF_000005845.2|NP_417375.1
orthogroup_188	GCF_000006925.2|NP_708663.1
orthogroup_188	GCF_000006945.1|NP_461965.1
orthogroup_188	GCF_000009065.1|WP_002209942.1
orthogroup_188	GCF_000018045.1|WP_012135004.1
orthogroup_188	GCF_000025565.1|WP_003863433.1
orthogroup_188	GCF_000240185.1|YP_005228695.1
orthogroup_188	GCF_000270125.2|WP_014594494.1
orthogroup_195	GCF_000005845.2|NP_417980.1
orthogroup_195	GCF_000006925.2|NP_709301.1
orthogroup_195	GCF_000006945.1|NP_462510.1
orthogroup_195	GCF_000018045.1|WP_012135648.1
orthogroup_195	GCF_000025565.1|WP_013099207.1
orthogroup_195	GCF_000240185.1|YP_005229329.1
orthogroup_195	GCF_000270125.2|WP_013027652.1
orthogroup_195	GCF_000762985.1|WP_043412937.1
orthogroup_203	GCF_000005845.2|NP_418491.1
orthogroup_203	GCF_000006925.2|NP_709844.1
orthogroup_203	GCF_000006945.1|NP_463138.1
orthogroup_203	GCF_000009065.1|WP_002209029.1
orthogroup_203	GCF_000018045.1|WP_012134589.1
orthogroup_203	GCF_000025565.1|WP_013095079.1
orthogroup_203	GCF_000069965.1|WP_004246620.1
orthogroup_203	GCF_000240185.1|YP_005224616.1
orthogroup_203	GCF_000270125.2|WP_013024190.1
orthogroup_203	GCF_000762985.1|WP_043411616.1
orthogroup_204	GCF_000005845.2|NP_418559.1
orthogroup_204	GCF_000006925.2|NP_710001.1
orthogroup_204	GCF_000006945.1|NP_463187.1
orthogroup_204	GCF_000009065.1|WP_002209121.1
orthogroup_204	GCF_000018045.1|WP_012134474.1
orthogroup_204	GCF_000025565.1|WP_013095255.1
orthogroup_204	GCF_000240185.1|YP_005224671.1
orthogroup_204	GCF_000270125.2|WP_014595142.1
orthogroup_210	GCF_000005845.2|NP_416144.1
orthogroup_210	GCF_000006925.2|NP_707527.1
orthogroup_210	GCF_000006945.1|NP_460422.1
orthogroup_210	GCF_000009065.1|WP_002210595.1
orthogroup_210	GCF_000018045.1|WP_005121199.1
orthogroup_210	GCF_000025565.1|WP_013096898.1
orthogroup_210	GCF_000069965.1|WP_004243017.1
orthogroup_210	GCF_000240185.1|YP_005227242.1
orthogroup_210	GCF_000270125.2|WP_013025663.1
orthogroup_231	GCF_000005845.2|NP_415935.2
orthogroup_231	GCF_000006925.2|NP_707656.3
orthogroup_231	GCF_000006945.1|NP_460598.1
orthogroup_231	GCF_000009065.1|WP_002215100.1
orthogroup_231	GCF_000018045.1|WP_012132327.1
orthogroup_231	GCF_000025565.1|WP_013096695.1
orthogroup_231	GCF_000240185.1|YP_005227232.1
orthogroup_231	GCF_000270125.2|WP_014593771.1
orthogroup_233	GCF_000005845.2|NP_417031.1
orthogroup_233	GCF_000006925.2|NP_708375.1
orthogroup_233	GCF_000006945.1|NP_461489.1
orthogroup_233	GCF_000009065.1|WP_002213316.1
orthogroup_233	GCF_000018045.1|WP_012131239.1
orthogroup_233	GCF_000025565.1|WP_013098300.1
orthogroup_233	GCF_000069965.1|WP_012368131.1
orthogroup_233	GCF_000240185.1|YP_005228241.1
orthogroup_233	GCF_000270125.2|WP_014594325.1
orthogroup_244	GCF_000005845.2|NP_415418.1
orthogroup_244	GCF_000006925.2|NP_706783.1
orthogroup_244	GCF_000006945.1|NP_459943.1
orthogroup_244	GCF_000009065.1|WP_002211335.1
orthogroup_244	GCF_000018045.1|WP_012133025.1
orthogroup_244	GCF_000025565.1|WP_013097314.1
orthogroup_244	GCF_000069965.1|WP_012368167.1
orthogroup_244	GCF_000240185.1|YP_005226109.1
orthogroup_244	GCF_000270125.2|WP_014593317.1
orthogroup_260	GCF_000005845.2|NP_415001.1
orthogroup_260	GCF_000006925.2|NP_706361.1
orthogroup_260	GCF_000006945.1|NP_459477.1
orthogroup_260	GCF_000018045.1|WP_012133505.1
orthogroup_260	GCF_000025565.1|WP_013095896.1
orthogroup_260	GCF_000069965.1|WP_004250834.1
orthogroup_260	GCF_000240185.1|YP_005225495.1
orthogroup_260	GCF_000270125.2|WP_013024916.1
orthogroup_272	GCF_000005845.2|NP_416240.1
orthogroup_272	GCF_000006925.2|NP_707388.1
orthogroup_272	GCF_000006945.1|NP_460289.1
orthogroup_272	GCF_000009065.1|WP_002211847.1
orthogroup_272	GCF_000018045.1|WP_012132617.1
orthogroup_272	GCF_000025565.1|WP_013097011.1
orthogroup_272	GCF_000069965.1|WP_004242582.1
orthogroup_272	GCF_000240185.1|YP_005226442.1
orthogroup_272	GCF_000270125.2|WP_014593590.1
orthogroup_277	GCF_000005845.2|NP_416581.1
orthogroup_277	GCF_000006925.2|NP_707969.1
orthogroup_277	GCF_000006945.1|NP_461074.1
orthogroup_277	GCF_000009065.1|WP_002209795.1
orthogroup_277	GCF_000018045.1|WP_012131681.1
orthogroup_277	GCF_000025565.1|WP_044158099.1
orthogroup_277	GCF_000240185.1|YP_005227889.1
orthogroup_277	GCF_000270125.2|WP_013026397.1
orthogroup_279	GCF_000005845.2|NP_416657.1
orthogroup_279	GCF_000006925.2|NP_708051.1
orthogroup_279	GCF_000006945.1|NP_461137.1
orthogroup_279	GCF_000009065.1|WP_002211961.1
orthogroup_279	GCF_000018045.1|WP_012131617.1
orthogroup_279	GCF_000025565.1|WP_013097956.1
orthogroup_279	GCF_000069965.1|WP_012367687.1
orthogroup_279	GCF_000240185.1|YP_005227953.1
orthogroup_279	GCF_000270125.2|WP_014594110.1
orthogroup_283	GCF_000005845.2|NP_416924.1
orthogroup_283	GCF_000006925.2|NP_708281.1
orthogroup_283	GCF_000006945.1|NP_461505.1
orthogroup_283	GCF_000018045.1|WP_012131350.1
orthogroup_283	GCF_000025565.1|WP_013098311.1
orthogroup_283	GCF_000069965.1|WP_012368783.1
orthogroup_283	GCF_000240185.1|YP_005229513.1
orthogroup_283	GCF_000270125.2|WP_014595078.1
orthogroup_284	GCF_000005845.2|NP_416988.1
orthogroup_284	GCF_000006925.2|NP_708331.1
orthogroup_284	GCF_000006945.1|NP_461428.1
orthogroup_284	GCF_000009065.1|WP_002208563.1
orthogroup_284	GCF_000018045.1|WP_012131296.1
orthogroup_284	GCF_000025565.1|WP_013098230.1
orthogroup_284	GCF_000069965.1|WP_004243419.1
orthogroup_284	GCF_000240185.1|YP_005228187.1
orthogroup_284	GCF_000270125.2|WP_013026686.1
orthogroup_300	GCF_000005845.2|NP_418018.1
orthogroup_300	GCF_000006925.2|NP_709348.1
orthogroup_300	GCF_000006945.1|NP_462558.1
orthogroup_300	GCF_000009065.1|WP_002209600.1
orthogroup_300	GCF_000018045.1|WP_012135699.1
orthogroup_300	GCF_000025565.1|WP_013094968.1
orthogroup_300	GCF_000240185.1|YP_005229384.1
orthogroup_300	GCF_000270125.2|WP_014594971.1
orthogroup_303	GCF_000005845.2|NP_418241.1
orthogroup_303	GCF_000006925.2|NP_709598.1
orthogroup_303	GCF_000006945.1|NP_462818.1
orthogroup_303	GCF_000009065.1|WP_002211978.1
orthogroup_303	GCF_000018045.1|WP_012131144.1
orthogroup_303	GCF_000025565.1|WP_013099270.1
orthogroup_303	GCF_000069965.1|WP_004246340.1
orthogroup_303	GCF_000240185.1|YP_005224441.1
orthogroup_303	GCF_000270125.2|WP_014595006.1
orthogroup_322	GCF_000005845.2|NP_414901.1
orthogroup_322	GCF_000006925.2|NP_706205.1
orthogroup_322	GCF_000009065.1|WP_002212309.1
orthogroup_322	GCF_000018045.1|WP_012133629.1
orthogroup_322	GCF_000025565.1|WP_013095795.1
orthogroup_322	GCF_000240185.1|YP_005225351.1
orthogroup_322	GCF_000270125.2|WP_014594765.1
orthogroup_322	GCF_000762985.1|WP_043403860.1
orthogroup_329	GCF_000005845.2|NP_415480.2
orthogroup_329	GCF_000006925.2|NP_706883.1
orthogroup_329	GCF_000006945.1|NP_460047.1
orthogroup_329	GCF_000009065.1|WP_002213063.1
orthogroup_329	GCF_000018045.1|WP_024130467.1
orthogroup_329	GCF_000025565.1|WP_013097254.1
orthogroup_329	GCF_000069965.1|WP_004247689.1
orthogroup_329	GCF_000240185.1|YP_005226168.1
orthogroup_329	GCF_000270125.2|WP_015700635.1
orthogroup_331	GCF_000005845.2|NP_416639.2
orthogroup_331	GCF_000006925.2|NP_708036.2
orthogroup_331	GCF_000006945.1|NP_461114.1
orthogroup_331	GCF_000009065.1|WP_002210965.1
orthogroup_331	GCF_000018045.1|WP_012131637.1
orthogroup_331	GCF_000025565.1|WP_013097942.1
orthogroup_331	GCF_000240185.1|YP_005227936.1
orthogroup_331	GCF_000270125.2|WP_013025130.1
orthogroup_334	GCF_000005845.2|NP_415226.1
orthogroup_334	GCF_000006925.2|NP_706533.2
orthogroup_334	GCF_000006945.1|NP_459691.1
orthogroup_334	GCF_000009065.1|WP_002209652.1
orthogroup_334	GCF_000018045.1|WP_012133304.1
orthogroup_334	GCF_000025565.1|WP_013097553.1
orthogroup_334	GCF_000240185.1|YP_005225850.1
orthogroup_334	GCF_000270125.2|WP_041930932.1
orthogroup_334	GCF_000762985.1|WP_043404695.1
orthogroup_335	GCF_000005845.2|NP_415186.1
orthogroup_335	GCF_000006925.2|NP_706558.1
orthogroup_335	GCF_000006945.1|NP_459655.1
orthogroup_335	GCF_000009065.1|WP_002210337.1
orthogroup_335	GCF_000018045.1|WP_012133340.1
orthogroup_335	GCF_000025565.1|WP_013097580.1
orthogroup_335	GCF_000069965.1|WP_004246042.1
orthogroup_335	GCF_000240185.1|YP_005225819.1
orthogroup_335	GCF_000270125.2|WP_013025022.1
orthogroup_338	GCF_000005845.2|NP_418194.1
orthogroup_338	GCF_000006925.2|NP_709551.1
orthogroup_338	GCF_000006945.1|NP_462770.1
orthogroup_338	GCF_000009065.1|WP_002228150.1
orthogroup_338	GCF_000018045.1|WP_012131095.1
orthogroup_338	GCF_000025565.1|WP_013099405.1
orthogroup_338	GCF_000069965.1|WP_004246597.1
orthogroup_338	GCF_000240185.1|YP_005229613.1
orthogroup_338	GCF_000270125.2|WP_013023932.1
orthogroup_338	GCF_000762985.1|WP_043411279.1
orthogroup_346	GCF_000005845.2|NP_416242.6
orthogroup_346	GCF_000006925.2|NP_707386.2
orthogroup_346	GCF_000006945.1|NP_460287.2
orthogroup_346	GCF_000009065.1|WP_002210837.1
orthogroup_346	GCF_000018045.1|WP_024130387.1
orthogroup_346	GCF_000025565.1|WP_013097014.1
orthogroup_346	GCF_000069965.1|WP_004242580.1
orthogroup_346	GCF_000240185.1|YP_005226439.1
orthogroup_346	GCF_000270125.2|WP_015700429.1
orthogroup_352	GCF_000005845.2|NP_416791.3
orthogroup_352	GCF_000006925.2|NP_708170.1
orthogroup_352	GCF_000006945.1|NP_461270.1
orthogroup_352	GCF_000009065.1|WP_002210279.1
orthogroup_352	GCF_000018045.1|WP_012131490.1
orthogroup_352	GCF_000025565.1|WP_014171000.1
orthogroup_352	GCF_000069965.1|WP_004243698.1
orthogroup_352	GCF_000240185.1|YP_005228045.1
orthogroup_352	GCF_000270125.2|WP_013026514.1
orthogroup_352	GCF_000762985.1|WP_043407004.1
orthogroup_354	GCF_000005845.2|NP_416893.1
orthogroup_354	GCF_000006925.2|NP_708258.1
orthogroup_354	GCF_000006945.1|NP_461349.1
orthogroup_354	GCF_000009065.1|WP_002211621.1
orthogroup_354	GCF_000018045.1|WP_024130137.1
orthogroup_354	GCF_000025565.1|WP_040022336.1
orthogroup_354	GCF_000240185.1|YP_005228115.1
orthogroup_354	GCF_000270125.2|WP_013026627.1
orthogroup_354	GCF_000762985.1|WP_052428952.1
orthogroup_371	GCF_000005845.2|NP_418195.2
orthogroup_371	GCF_000006925.2|NP_709552.3
orthogroup_371	GCF_000006945.1|NP_462771.1
orthogroup_371	GCF_000009065.1|WP_002212262.1
orthogroup_371	GCF_000018045.1|WP_012131096.1
orthogroup_371	GCF_000025565.1|WP_008500194.1
orthogroup_371	GCF_000069965.1|WP_004246598.1
orthogroup_371	GCF_000240185.1|YP_005229614.1
orthogroup_371	GCF_000270125.2|WP_014332968.1
orthogroup_378	GCF_000005845.2|NP_418629.1
orthogroup_378	GCF_000006925.2|NP_709989.1
orthogroup_378	GCF_000006945.1|NP_463259.1
orthogroup_378	GCF_000009065.1|WP_002211170.1
orthogroup_378	GCF_000018045.1|WP_012134401.1
orthogroup_378	GCF_000025565.1|WP_013095311.1
orthogroup_378	GCF_000069965.1|WP_004243480.1
